timestamp,open,high,low,close,volume
2025-01-04 18:00:00,53261.28,54088.53,53127.04,53823.26,840.39
2025-01-04 19:00:00,53737.91,54016.07,53585.38,53734.13,401.76
2025-01-04 20:00:00,53945.28,54207.23,53887.56,54018.24,957.36
2025-01-04 21:00:00,53994.37,54585.95,53851.15,54379.98,783.51
2025-01-04 22:00:00,54350.07,54761.82,52790.05,53153.32,2042.68
2025-01-04 23:00:00,53126.85,53569.52,52308.99,53486.28,1627.44
2025-01-05 00:00:00,53472.6,53902.1,52961.18,53015.12,707.38
2025-01-05 01:00:00,52864.31,53150.19,52131.86,52575.37,1495.48
2025-01-05 02:00:00,52574.53,53425.84,52348.13,53405.18,1919.56
2025-01-05 03:00:00,53462.74,53513.62,52729.8,52961.67,402.32
2025-01-05 04:00:00,53059.77,54504.46,52910.42,54125.96,875.62
2025-01-05 05:00:00,54073.23,54306.82,53793.92,53806.98,633.76
2025-01-05 06:00:00,53836.08,53927.22,53591.78,53862.87,716.59
2025-01-05 07:00:00,53944.25,54533.66,53917.45,54268.41,1435.79
2025-01-05 08:00:00,54087.21,54615.54,53932.9,54435.19,682.71
2025-01-05 09:00:00,54238.69,54251.73,53340.81,53410.17,700.6
2025-01-05 10:00:00,53478.39,53496.06,52324.55,52643.31,830.23
2025-01-05 11:00:00,52648.3,52749.53,51985.07,52247.96,787.6
2025-01-05 12:00:00,52335.28,52473.92,51423.04,51796.38,100.0
2025-01-05 13:00:00,51713.83,52116.83,51617.86,52063.97,765.71
2025-01-05 14:00:00,52072.99,52377.04,51977.79,52043.99,1174.37
2025-01-05 15:00:00,52001.12,52113.59,51697.4,51799.56,828.27
2025-01-05 16:00:00,51829.58,53187.75,51745.1,52957.09,1818.15
2025-01-05 17:00:00,52913.86,53180.57,51402.97,51888.33,1018.06
2025-01-05 18:00:00,51890.24,52898.37,51833.39,52812.04,1592.35
2025-01-05 19:00:00,52578.49,52958.28,52189.78,52754.95,1605.44
2025-01-05 20:00:00,52790.66,52957.69,52026.75,52624.22,1122.46
2025-01-05 21:00:00,52650.35,52874.07,52243.34,52461.14,607.89
2025-01-05 22:00:00,52468.65,52594.31,52183.29,52270.5,1556.54
2025-01-05 23:00:00,52217.18,52472.72,52012.68,52128.48,1205.64
2025-01-06 00:00:00,52207.4,52434.4,51427.2,51778.17,1288.93
2025-01-06 01:00:00,51972.52,52295.96,51163.23,51622.34,1815.4
2025-01-06 02:00:00,51689.9,51785.24,51399.01,51712.85,2227.32
2025-01-06 03:00:00,51726.22,52022.63,51601.81,51834.53,1132.88
2025-01-06 04:00:00,51752.58,52538.11,51404.44,52048.33,1853.74
2025-01-06 05:00:00,51995.12,52027.82,51518.21,51532.57,1636.06
2025-01-06 06:00:00,51358.13,52236.27,51248.51,52195.04,656.9
2025-01-06 07:00:00,52022.29,52521.79,51686.75,52502.54,444.78
2025-01-06 08:00:00,52467.28,53464.75,52072.95,53395.44,1054.03
2025-01-06 09:00:00,53366.32,53380.8,51920.43,51980.45,1607.79
2025-01-06 10:00:00,52172.67,52883.61,51884.02,52812.6,2409.34
2025-01-06 11:00:00,52818.86,52885.41,52766.55,52879.04,939.21
2025-01-06 12:00:00,52818.37,52827.02,52439.47,52582.34,688.26
2025-01-06 13:00:00,52593.53,52989.04,51815.99,52512.03,1561.25
2025-01-06 14:00:00,52642.9,52733.1,51508.21,51604.05,493.58
2025-01-06 15:00:00,51523.77,51975.19,50764.47,51003.08,1736.84
2025-01-06 16:00:00,51076.7,51210.65,50427.4,50551.09,491.84
2025-01-06 17:00:00,50623.18,50718.05,50372.44,50552.14,1236.16
2025-01-06 18:00:00,50515.65,51428.3,50360.07,51151.8,1422.48
2025-01-06 19:00:00,51120.14,51659.12,50883.95,51337.98,950.16
2025-01-06 20:00:00,51284.3,52056.25,50923.14,51873.57,336.59
2025-01-06 21:00:00,51936.44,52392.13,50789.11,51323.36,1966.27
2025-01-06 22:00:00,51345.03,51486.61,51242.56,51346.71,981.51
2025-01-06 23:00:00,51460.01,51609.01,51366.46,51570.26,992.95
2025-01-07 00:00:00,51602.0,51949.85,50582.44,50771.12,1246.45
2025-01-07 01:00:00,50752.44,50900.86,50615.47,50812.55,622.69
2025-01-07 02:00:00,50832.45,50936.22,49957.02,50385.95,1602.42
2025-01-07 03:00:00,50433.58,50861.82,50013.6,50613.14,1542.79
2025-01-07 04:00:00,50426.79,50584.33,49825.47,49831.97,1376.79
2025-01-07 05:00:00,49759.64,50090.81,49607.49,49902.33,325.35
2025-01-07 06:00:00,49810.19,50053.23,48927.6,49186.72,650.47
2025-01-07 07:00:00,49445.68,49785.02,49233.47,49739.05,1409.49
2025-01-07 08:00:00,49681.79,50429.45,49657.92,49792.09,1596.84
2025-01-07 09:00:00,49722.06,50194.91,49566.19,49754.39,1912.73
2025-01-07 10:00:00,49824.81,49982.36,49353.22,49594.39,1357.15
2025-01-07 11:00:00,49438.64,49499.83,49110.31,49128.59,1373.05
2025-01-07 12:00:00,49146.05,49239.48,48390.74,48538.93,1403.43
2025-01-07 13:00:00,48643.85,49210.87,48626.78,49098.15,262.91
2025-01-07 14:00:00,49140.33,49358.46,48826.63,49291.53,490.24
2025-01-07 15:00:00,49395.35,49593.63,49388.36,49425.21,1020.92
2025-01-07 16:00:00,49517.96,49541.76,49197.97,49311.94,824.36
2025-01-07 17:00:00,49281.45,49558.55,48972.03,49440.2,584.91
2025-01-07 18:00:00,49421.73,49779.29,49205.42,49253.83,1549.9
2025-01-07 19:00:00,49107.49,49506.98,49087.28,49287.74,1569.45
2025-01-07 20:00:00,49236.74,50554.39,49147.42,49979.9,928.18
2025-01-07 21:00:00,50125.18,51100.31,50019.87,50967.07,1027.06
2025-01-07 22:00:00,50830.02,51085.22,50220.36,50413.9,1064.52
2025-01-07 23:00:00,50437.52,51525.91,50189.28,51269.99,1058.06
2025-01-08 00:00:00,51264.91,51952.14,51166.89,51662.13,1160.71
2025-01-08 01:00:00,51713.01,52551.58,51548.11,51914.26,773.42
2025-01-08 02:00:00,51849.56,52014.8,51306.55,51613.4,1755.8
2025-01-08 03:00:00,51554.48,51676.0,51035.61,51176.92,1389.7
2025-01-08 04:00:00,51197.69,51593.83,50019.64,50472.86,835.18
2025-01-08 05:00:00,50433.72,50712.99,50267.66,50628.33,2043.69
2025-01-08 06:00:00,50610.41,50959.45,50073.33,50257.0,1053.27
2025-01-08 07:00:00,50437.38,50493.81,50222.62,50226.75,1635.96
2025-01-08 08:00:00,50480.59,50604.12,50000.67,50263.08,1384.03
2025-01-08 09:00:00,50448.72,50885.0,50299.73,50793.76,1622.74
2025-01-08 10:00:00,50877.11,51459.06,50579.65,51186.07,1751.81
2025-01-08 11:00:00,51252.48,51290.08,50909.1,51218.08,598.24
2025-01-08 12:00:00,51255.85,51263.21,50778.81,51105.49,1124.88
2025-01-08 13:00:00,51110.24,51300.94,50303.45,50466.32,2207.61
2025-01-08 14:00:00,50435.26,50659.31,50037.46,50596.22,984.27
2025-01-08 15:00:00,50624.46,51030.4,50511.45,50982.83,1167.83
2025-01-08 16:00:00,51092.3,51126.27,50441.72,50618.92,1690.17
2025-01-08 17:00:00,50464.72,50559.9,49839.92,50233.12,1013.02
2025-01-08 18:00:00,50177.34,51541.92,49625.69,51171.44,1418.12
2025-01-08 19:00:00,51120.06,51301.11,50587.38,50649.12,810.08
2025-01-08 20:00:00,50519.43,51176.54,50494.38,51010.71,2020.56
2025-01-08 21:00:00,50901.54,51077.63,50164.49,50175.92,1264.22
2025-01-08 22:00:00,50151.71,50693.68,49789.68,50378.43,1004.13
2025-01-08 23:00:00,50491.0,50830.36,50347.16,50714.54,1268.13
2025-01-09 00:00:00,50779.73,51556.06,50599.71,51505.45,1098.05
2025-01-09 01:00:00,51653.8,52118.92,51345.76,51356.07,342.25
2025-01-09 02:00:00,51369.23,51585.14,50904.09,51070.74,835.01
2025-01-09 03:00:00,50877.74,51494.35,50296.99,50698.5,1415.44
2025-01-09 04:00:00,50778.18,51291.79,50766.06,51044.99,1050.74
2025-01-09 05:00:00,50926.74,51970.28,50870.47,51743.3,1173.78
2025-01-09 06:00:00,51764.86,51828.84,50586.64,50759.72,693.36
2025-01-09 07:00:00,50731.19,51859.54,50586.3,51693.91,1476.06
2025-01-09 08:00:00,51838.58,52385.35,51670.9,52369.74,1451.58
2025-01-09 09:00:00,52410.95,53100.65,52135.91,52932.54,831.9
2025-01-09 10:00:00,53072.01,53782.28,52889.12,53229.95,1897.74
2025-01-09 11:00:00,53251.02,53379.86,52872.56,52957.38,1267.22
2025-01-09 12:00:00,53012.76,53019.21,52196.49,52761.64,1911.14
2025-01-09 13:00:00,52807.68,52912.29,52645.69,52880.56,502.4
2025-01-09 14:00:00,52853.34,52958.84,51855.94,52024.29,915.27
2025-01-09 15:00:00,52188.06,52570.17,51542.63,51600.54,1636.13
2025-01-09 16:00:00,51774.33,52053.57,51578.58,51588.52,949.57
2025-01-09 17:00:00,51679.69,52478.89,51298.15,52068.49,1765.28
2025-01-09 18:00:00,52003.34,52390.27,51935.56,52261.18,774.43
2025-01-09 19:00:00,52190.98,52536.09,52049.12,52229.83,822.14
2025-01-09 20:00:00,52310.44,52610.91,50430.15,50872.67,1093.63
2025-01-09 21:00:00,50758.75,51053.36,50035.06,50152.34,1292.72
2025-01-09 22:00:00,50147.64,50456.38,49825.94,50437.01,1555.84
2025-01-09 23:00:00,50387.2,50495.06,49280.68,49653.27,1570.77
2025-01-10 00:00:00,49618.65,49698.44,48981.03,49494.97,1215.89
2025-01-10 01:00:00,49537.54,50157.27,49473.38,50097.45,1014.85
2025-01-10 02:00:00,50090.28,50304.07,50077.27,50121.72,1372.6
2025-01-10 03:00:00,50113.63,50704.73,49884.03,50203.15,1191.11
2025-01-10 04:00:00,50303.36,50828.62,48862.62,48896.75,1833.72
2025-01-10 05:00:00,48795.05,49401.69,48642.87,49142.85,2028.29
2025-01-10 06:00:00,49124.11,49494.43,49002.36,49280.05,1106.95
2025-01-10 07:00:00,49316.02,50565.17,49266.43,50550.6,1775.67
2025-01-10 08:00:00,50662.37,51478.29,50372.84,51314.41,1945.42
2025-01-10 09:00:00,51196.76,51596.76,51180.35,51402.9,1204.64
2025-01-10 10:00:00,51435.94,52121.57,51319.3,51704.39,930.11
2025-01-10 11:00:00,51804.09,52794.16,51649.35,52472.09,1479.53
2025-01-10 12:00:00,52440.86,53254.66,52407.93,53214.73,1061.03
2025-01-10 13:00:00,53216.39,53599.56,52266.17,52686.21,676.15
2025-01-10 14:00:00,52581.74,52749.73,51161.33,51502.03,2026.35
2025-01-10 15:00:00,51606.05,52187.25,51050.69,51302.53,896.4
2025-01-10 16:00:00,51046.08,52629.7,50626.12,52266.56,1750.38
2025-01-10 17:00:00,52521.59,53451.44,52365.41,53301.16,1575.14
2025-01-10 18:00:00,53382.06,53613.47,53365.35,53585.55,661.14
2025-01-10 19:00:00,53555.47,53581.8,52441.85,52702.35,607.5
2025-01-10 20:00:00,52721.32,53753.6,52307.32,53507.92,654.39
2025-01-10 21:00:00,53608.6,53668.81,52989.37,53135.51,604.08
2025-01-10 22:00:00,53146.71,53306.51,52406.93,52490.86,326.91
2025-01-10 23:00:00,52537.1,52724.57,52478.28,52579.32,1690.11
2025-01-11 00:00:00,52592.49,52624.65,52276.85,52419.25,1057.37
2025-01-11 01:00:00,52423.5,52597.26,51742.49,52107.92,1934.99
2025-01-11 02:00:00,51978.29,52165.0,51438.9,51670.11,911.82
2025-01-11 03:00:00,51799.05,51871.31,51286.88,51501.99,2129.92
2025-01-11 04:00:00,51379.66,51753.71,51273.35,51590.22,948.34
2025-01-11 05:00:00,51576.83,51688.97,51328.26,51651.0,2119.64
2025-01-11 06:00:00,51593.41,51616.19,50281.25,50938.28,725.14
2025-01-11 07:00:00,51105.27,52157.73,50959.87,52013.76,1991.97
2025-01-11 08:00:00,51974.32,52125.49,51657.06,51920.49,685.72
2025-01-11 09:00:00,51793.39,52062.51,51732.85,51862.84,235.46
2025-01-11 10:00:00,51897.16,52903.81,51800.1,52381.64,1707.19
2025-01-11 11:00:00,52254.91,53292.59,52070.71,53181.17,1149.37
2025-01-11 12:00:00,53240.55,53477.93,52995.47,53334.26,1102.28
2025-01-11 13:00:00,53183.46,53423.82,52981.92,53177.49,1619.17
2025-01-11 14:00:00,53293.55,53964.61,53209.24,53671.48,1677.46
2025-01-11 15:00:00,53686.69,55093.68,53635.14,54985.55,1087.37
2025-01-11 16:00:00,55000.24,55194.97,54708.42,54971.38,612.25
2025-01-11 17:00:00,54825.02,54964.27,53575.93,53873.14,100.0
2025-01-11 18:00:00,53915.01,55314.71,53688.97,55313.03,1300.21
2025-01-11 19:00:00,55302.09,55946.74,55228.15,55865.66,1262.76
2025-01-11 20:00:00,55791.01,56449.61,55580.19,56400.27,1377.46
2025-01-11 21:00:00,56298.92,56373.66,55993.25,56371.09,1250.17
2025-01-11 22:00:00,56368.27,57281.01,56211.05,56885.6,1096.95
2025-01-11 23:00:00,56736.35,56822.93,56017.54,56188.78,1003.03
2025-01-12 00:00:00,56195.14,56568.93,56058.45,56549.0,1095.21
2025-01-12 01:00:00,56325.58,56366.16,55514.99,55852.82,1383.9
2025-01-12 02:00:00,56023.81,56823.21,55606.23,56762.63,1206.21
2025-01-12 03:00:00,56724.36,56810.15,56323.61,56433.14,1136.55
2025-01-12 04:00:00,56451.26,56632.89,56115.2,56509.43,1485.08
2025-01-12 05:00:00,56341.61,56604.82,54583.42,54959.03,1133.01
2025-01-12 06:00:00,54830.42,54978.86,53692.63,53897.21,881.94
2025-01-12 07:00:00,53617.91,53722.95,52983.94,53378.65,1136.3
2025-01-12 08:00:00,53377.01,53771.73,53117.32,53739.6,1666.21
2025-01-12 09:00:00,53722.56,54012.48,53603.49,53761.61,564.87
2025-01-12 10:00:00,53743.02,55092.01,53309.43,54716.68,1916.76
2025-01-12 11:00:00,54693.78,54978.16,54217.86,54382.53,1969.91
2025-01-12 12:00:00,54456.26,55043.66,54080.74,54245.02,1409.84
2025-01-12 13:00:00,54277.49,55468.04,54268.81,55038.32,763.47
2025-01-12 14:00:00,55088.96,55643.53,54733.31,54770.7,875.11
2025-01-12 15:00:00,54790.93,55057.11,53782.86,54107.62,796.27
2025-01-12 16:00:00,53994.32,54660.23,53800.23,54338.08,1561.69
2025-01-12 17:00:00,54255.84,54663.12,53452.3,53538.68,1006.76
2025-01-12 18:00:00,53680.9,54156.33,53099.8,54033.17,743.86
2025-01-12 19:00:00,54133.43,54291.24,53719.73,54218.43,1269.62
2025-01-12 20:00:00,54276.8,55013.4,54049.05,54913.2,594.85
2025-01-12 21:00:00,54697.24,56184.85,54636.73,55876.63,1077.21
2025-01-12 22:00:00,55910.98,56665.73,55747.98,56422.98,1008.01
2025-01-12 23:00:00,56454.87,56908.58,56232.54,56370.92,1382.31
2025-01-13 00:00:00,56445.66,57216.22,56079.66,57164.48,1327.19
2025-01-13 01:00:00,57090.01,57257.39,56493.36,56845.31,1053.5
2025-01-13 02:00:00,56880.43,57975.24,56140.5,57905.53,1462.98
2025-01-13 03:00:00,57701.62,58304.91,57329.51,58194.01,1421.92
2025-01-13 04:00:00,58177.89,58238.7,57279.18,57523.8,822.17
2025-01-13 05:00:00,57591.52,58726.49,57247.15,58610.83,1399.29
2025-01-13 06:00:00,58751.1,58790.47,58447.31,58451.6,658.53
2025-01-13 07:00:00,58527.38,58650.16,58255.47,58515.12,783.37
2025-01-13 08:00:00,58599.66,59105.66,58323.01,58439.79,1139.63
2025-01-13 09:00:00,58548.79,59064.25,57336.16,57776.9,1763.13
2025-01-13 10:00:00,57713.13,59414.41,57659.87,59247.26,2036.87
2025-01-13 11:00:00,59484.97,61137.91,59180.39,60770.74,1512.41
2025-01-13 12:00:00,60865.34,61114.34,60589.71,60590.73,960.03
2025-01-13 13:00:00,60535.81,61309.36,60509.05,61017.9,1818.4
2025-01-13 14:00:00,60878.58,61096.77,60253.93,60821.56,968.03
2025-01-13 15:00:00,60806.75,61982.72,60495.36,61787.84,2088.39
2025-01-13 16:00:00,61938.73,62431.83,61641.59,62361.21,882.11
2025-01-13 17:00:00,62497.0,64229.12,62344.24,63737.31,638.65
2025-01-13 18:00:00,63755.27,63858.28,62645.28,62691.55,933.83
2025-01-13 19:00:00,62491.6,63042.52,62126.05,62875.05,100.0
2025-01-13 20:00:00,62871.59,64580.71,62727.9,64048.7,886.12
2025-01-13 21:00:00,64108.75,64205.49,63289.45,63532.81,1703.31
2025-01-13 22:00:00,63520.08,63798.93,63191.88,63454.23,897.13
2025-01-13 23:00:00,63500.85,64402.08,63026.91,64144.48,965.8
2025-01-14 00:00:00,64141.74,64919.22,63444.92,63726.61,1433.14
2025-01-14 01:00:00,63690.75,63961.69,63193.16,63797.11,752.17
2025-01-14 02:00:00,63898.46,63992.24,62732.47,63160.88,1348.64
2025-01-14 03:00:00,63156.38,63524.18,61971.02,62199.48,746.39
2025-01-14 04:00:00,62224.43,63321.38,62205.24,63001.39,1339.27
2025-01-14 05:00:00,63088.72,63379.22,62827.66,63263.12,1070.72
2025-01-14 06:00:00,63127.47,63265.26,61069.16,61346.42,100.67
2025-01-14 07:00:00,61222.53,62297.17,61216.17,61662.82,707.91
2025-01-14 08:00:00,61640.26,62751.4,61393.95,62549.38,906.12
2025-01-14 09:00:00,62430.12,63077.41,62329.27,62569.13,896.09
2025-01-14 10:00:00,62532.62,62808.73,61593.66,61617.65,1056.08
2025-01-14 11:00:00,62011.15,62492.45,61878.95,62258.42,1614.1
2025-01-14 12:00:00,62272.52,62558.74,61233.89,61439.15,2070.48
2025-01-14 13:00:00,61571.86,61966.23,61337.19,61358.01,1461.12
2025-01-14 14:00:00,61417.49,61615.12,60645.17,60959.1,907.25
2025-01-14 15:00:00,60909.89,61038.89,59766.26,60389.03,551.75
2025-01-14 16:00:00,60391.96,61329.63,60255.36,61305.22,620.03
2025-01-14 17:00:00,61357.73,61660.14,60940.3,61304.26,2303.5
2025-01-14 18:00:00,61375.33,61696.57,61266.95,61636.66,1211.82
2025-01-14 19:00:00,61600.25,62172.53,61290.23,61765.62,1596.79
2025-01-14 20:00:00,61928.33,62585.34,61728.96,61917.14,1650.3
2025-01-14 21:00:00,61914.3,62070.57,61099.62,61357.51,1363.3
2025-01-14 22:00:00,61328.19,61448.32,60882.45,61164.55,1834.37
2025-01-14 23:00:00,61125.12,62401.31,60820.01,61930.23,915.91
2025-01-15 00:00:00,61980.24,62307.49,61879.72,62027.22,418.06
2025-01-15 01:00:00,62174.56,62237.1,61860.12,61947.86,907.01
2025-01-15 02:00:00,62020.55,62290.74,61372.21,61788.03,1100.68
2025-01-15 03:00:00,62027.64,62237.83,61311.24,61469.18,1179.82
2025-01-15 04:00:00,61512.29,62071.08,61170.99,61874.71,1263.83
2025-01-15 05:00:00,61844.86,62914.68,61803.84,62322.65,589.99
2025-01-15 06:00:00,62460.65,63139.18,62183.32,62447.92,734.37
2025-01-15 07:00:00,62436.61,62766.05,62215.13,62706.32,825.45
2025-01-15 08:00:00,62770.67,63002.55,62477.7,62670.52,548.24
2025-01-15 09:00:00,62806.64,63060.4,62417.99,62532.83,1962.69
2025-01-15 10:00:00,62504.88,62510.95,62254.53,62349.05,1424.9
2025-01-15 11:00:00,62147.49,62479.3,61262.32,61554.8,1950.67
2025-01-15 12:00:00,61541.95,61563.5,61142.32,61499.59,543.21
2025-01-15 13:00:00,61528.91,62346.29,61470.59,62190.47,1608.04
2025-01-15 14:00:00,61854.24,62539.25,61288.08,62335.39,1333.39
2025-01-15 15:00:00,62506.64,62804.45,61979.53,62483.23,1661.2
2025-01-15 16:00:00,62688.17,63239.93,62186.05,63216.09,961.18
2025-01-15 17:00:00,63109.48,64599.42,63070.6,64542.66,1502.84
2025-01-15 18:00:00,64548.28,65911.52,64485.48,65706.96,808.27
2025-01-15 19:00:00,65533.49,65545.63,65058.16,65198.11,704.97
2025-01-15 20:00:00,65014.73,65514.94,64767.66,65025.71,1042.91
2025-01-15 21:00:00,64836.16,65079.99,64597.26,64700.51,1691.15
2025-01-15 22:00:00,64457.87,64648.19,64241.5,64596.47,1128.1
2025-01-15 23:00:00,64499.32,64756.03,64011.78,64358.03,1032.56
2025-01-16 00:00:00,64602.74,64857.07,64113.79,64628.16,102.36
2025-01-16 01:00:00,64423.4,64824.38,63914.07,64659.91,1484.23
2025-01-16 02:00:00,64597.44,65278.88,64307.78,64756.87,890.41
2025-01-16 03:00:00,64641.44,64873.88,63248.28,63315.12,711.59
2025-01-16 04:00:00,63298.5,63481.74,63092.78,63410.44,1102.01
2025-01-16 05:00:00,63466.49,63914.23,62806.95,62837.92,1108.46
2025-01-16 06:00:00,62926.93,63437.5,62836.59,63136.61,727.1
2025-01-16 07:00:00,63182.26,63216.55,62512.42,62522.81,1000.31
2025-01-16 08:00:00,62506.73,62678.23,61364.46,61392.96,1258.11
2025-01-16 09:00:00,61266.77,62372.46,60969.8,62103.5,1350.17
2025-01-16 10:00:00,62023.23,63563.47,61738.19,63186.36,1687.82
